Link,Size (KB),# of Outlinks,Content Type
https://www.foxnews.com/video/5995987942001,58.74609375,75,text/html
https://www.foxnews.com/entertainment/cnns-john-king-criticized-for-question-about-karen-pences-secret-service-protection.amp,128.453125,182,text/html
https://www.foxnews.com/politics/karen-pence-slammed-by-lgbt-activists-for-taking-job-at-school-that-bans-gay-teachers,188.80859375,321,text/html
https://www.foxnews.com/entertainment/media-slams-trump-for-delaying-pelosis-trip-after-fawning-over-house-speakers-attempt-to-delay-state-of-the-union,212.4609375,346,text/html
https://www.foxnews.com/politics/pence-tells-mainstream-media-to-end-attacks-on-christian-education,195.6484375,330,text/html
https://www.foxnews.com/politics/ryan-sanders-clash-over-climate-change-solutions-you-dont-have-to-yell,198.4599609375,326,text/html
https://www.foxnews.com/entertainment/princess-charlotte-looks-exactly-like-prince-william-claim-royal-fans-in-surprising-pic.amp,118.48046875,180,text/html
https://www.foxnews.com/entertainment/kate-middleton-reveals-royal-rule-for-prince-george-princess-charlotte.amp,121.0390625,180,text/html
https://www.foxnews.com/video/6065906058001,56.712890625,78,text/html
https://www.foxnews.com/entertainment/celebrities-react-democratic-primary-debate-2020.amp,139.095703125,194,text/html
https://www.foxnews.com/politics/trump-democratic-debate-boring-live-tweet,196.779296875,327,text/html
https://www.foxnews.com/politics/debate-night-warren-2020-dems,213.431640625,331,text/html
https://www.foxnews.com/politics/first-2020-democratic-primary-debate-night-1-liveblog,188.1142578125,325,text/html
https://www.foxnews.com/video/6052816873001,60.8095703125,79,text/html
https://www.foxnews.com/politics/stacey-abrams-sotu-response.amp,140.654296875,182,text/html
https://www.foxnews.com/politics/2020-dems-downplay-economic-gains-under-trump-at-miami-debate,220.142578125,328,text/html
https://www.foxnews.com/politics/president-trump-delivers-state-of-the-union-address,226.5498046875,334,text/html
https://www.foxnews.com/video/5998996933001,59.9228515625,76,text/html
https://www.foxnews.com/politics/republicans-troll-stacey-abrams-over-sour-grapes-defeat-ahead-of-democrats-sotu-response.amp,125.4013671875,181,text/html
https://www.foxnews.com/politics/new-york-city-mayor-bill-de-blasio-to-announce-decision-on-2020-run-this-month,201.4658203125,329,text/html
https://www.foxnews.com/politics/2020-dem-steve-bullock-struggle-accomplishment.amp,121.888671875,183,text/html
https://www.foxnews.com/politics/stacey-abrams-2020-white-house-speculation,196.666015625,329,text/html
https://www.foxnews.com/video/6036748888001,57.2939453125,77,text/html
https://www.foxnews.com/video/6065878316001,61.056640625,78,text/html
https://www.foxnews.com/politics/montana-gov-bullock-jumps-into-crowded-white-house-race,201.591796875,326,text/html
https://www.foxnews.com/politics/bernie-sanders-tim-ryan-dem-debate-2020.amp,127.7958984375,185,text/html
https://www.foxnews.com/politics/warren-and-sanders-debate-promises,218.7353515625,329,text/html
https://www.foxnews.com/media/cnn-democratic-debate-mocked-olympics-for-them,186.103515625,317,text/html
https://www.foxnews.com/politics/karen-pence-wants-to-help-ease-burden-for-military-spouses,195.1708984375,322,text/html
https://www.foxnews.com/politics/marianne-williamson-debate.amp,120.470703125,182,text/html
https://www.foxnews.com/entertainment/marianne-williamson-department-of-peace,204.6552734375,338,text/html
https://www.foxnews.com/politics/tim-ryan-refuses-to-place-hand-on-heart-for-national-anthem-at-dem-debate.amp,126.115234375,179,text/html
https://www.foxnews.com/media/marianne-williamson-samantha-bee-2020-election,186.6591796875,321,text/html
https://www.foxnews.com/politics/marianne-williamson-edits-herself-into-photo-shoot-of-women-running-for-president,204.642578125,334,text/html
https://www.foxnews.com/politics/trump-dems-health-care-stance-for-illegal-immigrants-will-help-me-win-reelection,193.6318359375,328,text/html
https://www.foxnews.com/video/6059730744001,56.7431640625,77,text/html
https://www.foxnews.com/politics/2020-hopeful-delaney-jabs-at-front-running-biden-i-think-my-ideas-are-better,200.505859375,326,text/html
https://www.foxnews.com/politics/delaney-aoc-medicare-for-all,210.279296875,328,text/html
https://www.foxnews.com/video/6053835078001,60.056640625,78,text/html
https://www.foxnews.com/politics/delaney-has-no-plans-to-quit-2020-campaign.amp,130.330078125,182,text/html
https://www.foxnews.com/politics/hickenlooper-democrats-free-stuff-fundraising,195.68359375,337,text/html
https://www.foxnews.com/video/6059048294001,57.296875,79,text/html
https://www.foxnews.com/politics/dem-candidates-pile-on-trump-in-second-debate-night,218.93359375,328,text/html
https://www.foxnews.com/politics/first-2020-democratic-primary-debate-night-2-live-blog,190.8564453125,323,text/html
https://www.foxnews.com/politics/2020-democrat-hickenlooper-worries-impeachment-would-become-a-vehicle-to-help-trump,201.2265625,326,text/html
https://www.foxnews.com/politics/hickenlooper-scolds-2020-dems-medicare-for-all-green-new-deal-would-fedex-election-to-trump.amp,130.318359375,183,text/html
https://www.foxnews.com/video/6053510411001,56.4521484375,77,text/html
https://www.foxnews.com/category/entertainment/events/cannes-film-festival,104.05859375,339,text/html
https://www.foxnews.com/entertainment/katy-perry-orlando-bloom-engaged-on-valentines-day.amp,118.1650390625,184,text/html
https://www.foxnews.com/entertainment/elton-john-biopic-rocketman-drops-first-teaser-trailer,186.31640625,329,text/html
https://www.foxnews.com/auto/1974-ferrari-364-gt4-bb-originally-owned-by-elton-john-up-for-sale-ahead-of-rocketman-premiere,202.728515625,316,text/html
https://www.foxnews.com/opinion/this-is-sir-elton-johns-moment,195.12890625,320,text/html
https://www.foxnews.com/lifestyle/maria-poppins-a-spanish-nanny-is-picked-to-nurture-future-king-of-england.amp,119.251953125,180,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-moving-canada.amp,122.0205078125,184,text/html
https://www.foxnews.com/entertainment/meghan-markle-kate-middleton-alleged-feud-over-royal-expert.amp,129.4306640625,187,text/html
https://www.foxnews.com/entertainment/meghan-markle-wimbledon-maternity-leave,207.0927734375,352,text/html
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-lgbtq-pride-instagram,200.6884765625,343,text/html
https://www.foxnews.com/lifestyle/meghan-markle-tiara-kate-middleton-royal-expert-argues,193.3212890625,322,text/html
https://www.foxnews.com/lifestyle/meghan-markle-wearing-eternity-ring,198.07421875,321,text/html
https://www.foxnews.com/entertainment/meghan-markle-trooping-the-colour,217.380859375,341,text/html
https://www.foxnews.com/entertainment/prince-william-first-speech-10-years-old.amp,126.2578125,183,text/html
https://www.foxnews.com/entertainment/prince-william-supports-royal-children,204.50390625,340,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-behavior-balcony.amp,127.8408203125,186,text/html
https://www.foxnews.com/entertainment/meghan-markle-memorial-south-african-woman-murdered.amp,129.7236328125,185,text/html
https://www.foxnews.com/video/5549384033001,58.9228515625,76,text/html
https://www.foxnews.com/entertainment/prince-harry-slams-paparazzi-for-photos-of-dying-princess-diana.amp,122.9111328125,179,text/html
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-prince-william-kate-middleton-mental-health.amp,131.783203125,194,text/html
https://www.foxnews.com/entertainment/sarah-ferguson-uncle-allergy,202.8701171875,339,text/html
https://www.foxnews.com/entertainment/william-harry-separate-houses-queen-elizabeth,248.64453125,352,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-reunite-kate-middleton-prince-william.amp,124.1455078125,188,text/html
https://www.foxnews.com/entertainment/kate-middleton-prince-william-meghan-markle-prince-harry-wedding-feud-fast,216.525390625,359,text/html
https://www.foxnews.com/video/5998838959001,59.8798828125,77,text/html
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-prince-william-feud-breaking-royal-tradition.amp,151.9189453125,197,text/html
https://www.foxnews.com/entertainment/john-stamos-son-first-words-trust-fund,201.7392578125,340,text/html
https://www.foxnews.com/entertainment/princess-diana-almost-starred-in-bodyguard-sequel-with-sarah-fergusons-help-says-kevin-costner,216.5947265625,347,text/html
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-message-prince-william-birthday,201.6630859375,341,text/html
https://www.foxnews.com/entertainment/meghan-markle-vogue-uk-september-2019-forces-for-change.amp,138.5595703125,196,text/html
https://www.foxnews.com/entertainment/archie-peace-meghan-markle-prince-harry-prince-william-katie-nicholl.amp,154.8134765625,194,text/html
https://www.foxnews.com/entertainment/priyanka-chopra-meghan-markle-racism,205.9248046875,348,text/html
https://www.foxnews.com/lifestyle/meghan-markle-proud-rescue-dog-owner-charity,198.408203125,325,text/html
https://www.foxnews.com/entertainment/meghan-markle-was-a-deal-or-no-deal-briefcase-model-before-engagement-to-prince-harry,203.2666015625,337,text/html
https://www.foxnews.com/video/6046025343001,60.4072265625,76,text/html
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-archie-fathers-day,197.814453125,343,text/html
https://www.foxnews.com/entertainment/prince-philip-advised-prince-harry-not-to-marry-meghan-markle-because-one-doesnt-marry-actresses-report,203.4833984375,344,text/html
https://www.foxnews.com/entertainment/archie-prince-harry-prince-william-ending-alleged-feud,210.2587890625,347,text/html
https://www.foxnews.com/politics/president-trump-united-kingdom-trip-slideshow,141.3017578125,83,text/html
https://www.foxnews.com/category/sports/tennis/wimbledon,104.208984375,339,text/html
https://www.foxnews.com/entertainment/man-claims-meghan-markle-prince-harry-took-his-instagram-name-without-asking,203.169921875,347,text/html
https://www.foxnews.com/entertainment/donald-trump-twitter-meghan-markle-nasty-denial,205.1533203125,346,text/html
https://www.foxnews.com/entertainment/meghan-markles-suits-patrick-j-adams-congratulates-baby,205.8779296875,340,text/html
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-lgbtq-pride-instagram.amp,123.734375,187,text/html
https://www.foxnews.com/entertainment/meghan-markle-trooping-the-colour.amp,126.443359375,185,text/html
https://www.foxnews.com/entertainment/meghan-markle-wimbledon-maternity-leave.amp,126.8798828125,196,text/html
https://www.foxnews.com/entertainment/prince-william-supports-royal-children.amp,123.6083984375,185,text/html
https://www.foxnews.com/lifestyle/meghan-markle-wearing-eternity-ring.amp,124.7451171875,184,text/html
https://www.foxnews.com/lifestyle/melania-trump-likened-jackie-kennedy-travel-headscarf,191.9443359375,321,text/html
https://www.foxnews.com/entertainment/serena-williams-duchess-meghan-markle-baby-archie-visit,207.439453125,341,text/html
https://www.foxnews.com/category/tech/technologies/apps,103.2744140625,339,text/html
https://www.foxnews.com/entertainment/prince-harry-slams-social-media-just-days-after-joining-instagram-says-he-wants-fortnite-banned,203.416015625,348,text/html
https://www.foxnews.com/politics/president-trump-united-kingdom-trip-slideshow.amp,114.9755859375,177,text/html
https://www.foxnews.com/entertainment/archie-prince-harry-prince-william-ending-alleged-feud.amp,128.375,190,text/html
https://www.foxnews.com/entertainment/prince-philip-advised-prince-harry-not-to-marry-meghan-markle-because-one-doesnt-marry-actresses-report.amp,127.740234375,188,text/html
https://www.foxnews.com/entertainment/prince-harry-tired-commercial-flight,201.7353515625,340,text/html
https://www.foxnews.com/video/5661023177001,58.9521484375,75,text/html
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-archie-fathers-day.amp,122.8447265625,187,text/html
https://www.foxnews.com/entertainment/meghan-markle-was-a-deal-or-no-deal-briefcase-model-before-engagement-to-prince-harry.amp,126.3486328125,181,text/html
https://www.foxnews.com/world/palace-trump-to-pay-state-visit-to-britain-in-june,173.517578125,309,text/html
https://www.foxnews.com/entertainment/meghan-markles-suits-patrick-j-adams-congratulates-baby.amp,127.7685546875,184,text/html
https://www.foxnews.com/lifestyle/kind-stranger-helps-cinderella-teen-gas-prom,206.3603515625,324,text/html
https://www.foxnews.com/entertainment/donald-trump-twitter-meghan-markle-nasty-denial.amp,126.671875,191,text/html
https://www.foxnews.com/entertainment/man-claims-meghan-markle-prince-harry-took-his-instagram-name-without-asking.amp,127.7392578125,191,text/html
https://www.foxnews.com/lifestyle/melania-trump-likened-jackie-kennedy-travel-headscarf.amp,121.990234375,184,text/html
https://www.foxnews.com/video/6045491627001,59.7431640625,76,text/html
https://www.foxnews.com/entertainment/serena-williams-duchess-meghan-markle-baby-archie-visit.amp,134.8515625,185,text/html
https://www.foxnews.com/entertainment/prince-harry-slams-social-media-just-days-after-joining-instagram-says-he-wants-fortnite-banned.amp,127.22265625,192,text/html
https://www.foxnews.com/opinion/fortnite-and-the-collapse-of-parenting,203.3974609375,318,text/html
https://www.foxnews.com/opinion/fortnite-a-parents-rules-of-engagement,192.9189453125,322,text/html
https://www.foxnews.com/tech/how-much-fortnite-is-too-much-for-kids,208.673828125,324,text/html
https://www.foxnews.com/health/is-your-childs-fortnite-habit-a-cry-for-help,195.185546875,322,text/html
https://www.foxnews.com/tech/accused-sexual-predator-used-fortnite-to-target-victims-authorities-say,187.9794921875,320,text/html
https://www.foxnews.com/entertainment/prince-harry-tired-commercial-flight.amp,128.0234375,184,text/html
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-archie-polo-rome,206.40625,343,text/html
https://www.foxnews.com/lifestyle/meghan-markle-proud-rescue-dog-owner-charity.amp,128.3408203125,187,text/html
https://www.foxnews.com/lifestyle/meghan-markle-sports-35-hm-dress-royal-visit,205.830078125,321,text/html
https://www.foxnews.com/entertainment/nick-jonas-and-priyanka-chopra-tie-the-knot-in-india,200.876953125,333,text/html
